,year,age,cohort,sex,race,educ,realinc,gunlaw,grass,wtssall
37129,1998,52.0,1946.0,2,1,6.0,25837.0,2.0,,1.1001
37130,1998,32.0,1966.0,2,1,14.0,18947.0,2.0,,3.8504
37131,1998,38.0,1960.0,1,1,12.0,,2.0,,0.5501
37132,1998,40.0,1958.0,2,1,14.0,56842.0,1.0,,1.1001
37133,1998,33.0,1965.0,1,2,16.0,37895.0,,1.0,1.1001
37134,1998,48.0,1950.0,2,3,16.0,7751.0,,2.0,1.6502
37135,1998,72.0,1926.0,2,1,14.0,25837.0,1.0,2.0,1.1001
37136,1998,47.0,1951.0,1,1,12.0,25837.0,1.0,2.0,1.1001
37137,1998,57.0,1941.0,1,1,14.0,25837.0,,2.0,2.7503
37138,1998,29.0,1969.0,2,1,12.0,22392.0,1.0,2.0,1.1001
37139,1998,36.0,1962.0,1,2,11.0,4478.0,2.0,,1.6502
37140,1998,66.0,1932.0,2,1,10.0,25837.0,1.0,,1.1001
37141,1998,22.0,1976.0,1,1,14.0,14641.0,1.0,,1.1001
37142,1998,50.0,1948.0,1,1,18.0,68900.0,1.0,,1.1001
37143,1998,70.0,1928.0,2,1,15.0,68900.0,2.0,,1.1001
37144,1998,42.0,1956.0,2,1,12.0,68900.0,,2.0,1.6502
37145,1998,89.0,1909.0,2,1,3.0,4478.0,1.0,2.0,0.5501
37146,1998,35.0,1963.0,2,1,12.0,22392.0,2.0,,1.1001
37147,1998,43.0,1955.0,1,1,16.0,56842.0,,1.0,1.1001
37148,1998,31.0,1967.0,1,1,20.0,56842.0,1.0,,1.1001
37149,1998,37.0,1961.0,2,1,14.0,25837.0,2.0,,1.1001
37150,1998,52.0,1946.0,1,1,12.0,18947.0,,,1.1001
37151,1998,25.0,1973.0,1,1,13.0,46507.0,,2.0,2.2002
37152,1998,77.0,1921.0,1,1,9.0,16363.0,,2.0,1.1001
37153,1998,38.0,1960.0,2,1,16.0,18947.0,1.0,,1.1001
37154,1998,61.0,1937.0,2,3,12.0,16363.0,1.0,,1.1001
37155,1998,33.0,1965.0,1,1,11.0,,1.0,1.0,1.6502
37156,1998,26.0,1972.0,2,2,10.0,6201.0,,2.0,0.5501
37157,1998,22.0,1976.0,1,1,12.0,,1.0,,1.1001
37158,1998,22.0,1976.0,2,1,16.0,46507.0,,2.0,1.1001
37159,1998,28.0,1970.0,1,1,16.0,46507.0,1.0,2.0,1.1001
37160,1998,78.0,1920.0,1,1,15.0,31005.0,1.0,1.0,0.5501
37161,1998,79.0,1919.0,2,1,12.0,12918.0,,2.0,0.5501
37162,1998,35.0,1963.0,2,1,14.0,68900.0,1.0,,1.1001
37163,1998,35.0,1963.0,1,1,11.0,14641.0,1.0,,1.1001
37164,1998,38.0,1960.0,1,1,16.0,37895.0,1.0,,1.1001
37165,1998,34.0,1964.0,1,3,12.0,31005.0,,1.0,1.6502
37166,1998,21.0,1977.0,1,1,13.0,11196.0,2.0,,1.1001
37167,1998,42.0,1956.0,2,1,14.0,16363.0,1.0,,0.5501
37168,1998,19.0,1979.0,1,1,11.0,,1.0,2.0,1.6502
37169,1998,37.0,1961.0,1,2,12.0,12918.0,1.0,2.0,1.1001
37170,1998,31.0,1967.0,2,2,12.0,14641.0,2.0,,0.5501
37171,1998,63.0,1935.0,2,2,12.0,5167.0,2.0,2.0,1.6502
37172,1998,37.0,1961.0,2,1,14.0,18947.0,,1.0,0.5501
37173,1998,49.0,1949.0,1,1,15.0,37895.0,1.0,,1.1001
37174,1998,72.0,1926.0,2,1,16.0,25837.0,1.0,2.0,1.1001
37175,1998,59.0,1939.0,2,1,12.0,22392.0,1.0,2.0,1.1001
37176,1998,49.0,1949.0,1,1,12.0,16363.0,,1.0,1.6502
37177,1998,61.0,1937.0,1,1,9.0,18947.0,1.0,1.0,0.5501
37178,1998,26.0,1972.0,2,1,12.0,18947.0,1.0,,1.1001
37179,1998,71.0,1927.0,1,1,13.0,25837.0,2.0,2.0,1.1001
37180,1998,85.0,1913.0,2,2,2.0,5167.0,1.0,2.0,0.5501
37181,1998,50.0,1948.0,1,1,13.0,37895.0,2.0,2.0,0.5501
37182,1998,20.0,1978.0,1,1,12.0,31005.0,,2.0,1.6502
37183,1998,53.0,1945.0,1,3,14.0,12918.0,,2.0,0.5501
37184,1998,49.0,1949.0,1,1,15.0,37895.0,1.0,,1.1001
37185,1998,22.0,1976.0,2,1,11.0,12918.0,1.0,2.0,0.5501
37186,1998,28.0,1970.0,2,1,16.0,46507.0,,2.0,1.1001
37187,1998,35.0,1963.0,1,2,13.0,31005.0,,1.0,1.1001
37188,1998,39.0,1959.0,2,2,13.0,2411.0,1.0,,0.5501
37189,1998,26.0,1972.0,1,1,10.0,16363.0,1.0,2.0,1.1001
37190,1998,26.0,1972.0,1,1,16.0,31005.0,,1.0,1.1001
37191,1998,42.0,1956.0,1,1,12.0,37895.0,,2.0,2.2002
37192,1998,20.0,1978.0,2,1,12.0,46507.0,,2.0,1.6502
37193,1998,76.0,1922.0,1,1,16.0,,,2.0,1.1001
37194,1998,37.0,1961.0,2,1,14.0,18947.0,,1.0,0.5501
37195,1998,31.0,1967.0,1,1,12.0,31005.0,2.0,,0.5501
37196,1998,51.0,1947.0,2,1,10.0,12918.0,,2.0,1.6502
37197,1998,51.0,1947.0,1,1,16.0,115841.0,,2.0,1.1001
37198,1998,24.0,1974.0,1,1,12.0,3100.0,2.0,,1.1001
37199,1998,53.0,1945.0,2,1,16.0,37895.0,1.0,,1.6502
37200,1998,40.0,1958.0,2,1,16.0,37895.0,,1.0,1.1001
37201,1998,60.0,1938.0,1,1,,37895.0,1.0,,1.1001
37202,1998,26.0,1972.0,2,1,15.0,22392.0,1.0,,1.1001
37203,1998,58.0,1940.0,2,2,18.0,18947.0,1.0,,1.1001
37204,1998,37.0,1961.0,2,1,14.0,18947.0,,1.0,0.5501
37205,1998,66.0,1932.0,1,3,14.0,345.0,1.0,,2.2002
37206,1998,50.0,1948.0,2,3,16.0,46507.0,1.0,,1.6502
37207,1998,44.0,1954.0,2,1,20.0,68900.0,,1.0,0.5501
37208,1998,26.0,1972.0,2,1,16.0,3789.0,,2.0,1.1001
37209,1998,41.0,1957.0,1,1,17.0,16363.0,1.0,1.0,1.1001
37210,1998,23.0,1975.0,2,2,12.0,3789.0,1.0,2.0,1.1001
37211,1998,32.0,1966.0,1,1,12.0,31005.0,1.0,,1.1001
37212,1998,47.0,1951.0,2,1,6.0,,1.0,2.0,1.1001
37213,1998,49.0,1949.0,2,1,16.0,25837.0,1.0,,1.1001
37214,1998,40.0,1958.0,1,1,12.0,22392.0,1.0,2.0,1.1001
37215,1998,70.0,1928.0,1,1,10.0,,1.0,,1.6502
37216,1998,86.0,1912.0,1,1,16.0,25837.0,,2.0,1.1001
37217,1998,68.0,1930.0,2,1,12.0,22392.0,1.0,,0.5501
37218,1998,36.0,1962.0,2,1,14.0,56842.0,1.0,,1.1001
37219,1998,32.0,1966.0,2,3,18.0,,1.0,2.0,1.1001
37220,1998,39.0,1959.0,2,1,13.0,46507.0,,2.0,1.1001
37221,1998,44.0,1954.0,2,1,12.0,,1.0,2.0,1.6502
37222,1998,20.0,1978.0,2,1,12.0,11196.0,,2.0,1.6502
37223,1998,50.0,1948.0,2,3,16.0,46507.0,1.0,,1.6502
37224,1998,51.0,1947.0,2,1,10.0,12918.0,,2.0,1.6502
37225,1998,68.0,1930.0,2,2,12.0,16363.0,1.0,,2.2002
37226,1998,32.0,1966.0,2,1,14.0,31005.0,1.0,1.0,1.1001
37227,1998,67.0,1931.0,2,1,14.0,56842.0,,2.0,1.1001
37228,1998,73.0,1925.0,2,1,10.0,22392.0,2.0,2.0,1.1001
37229,1998,32.0,1966.0,1,1,12.0,31005.0,1.0,,1.1001
37230,1998,73.0,1925.0,2,1,9.0,4478.0,1.0,,0.5501
37231,1998,35.0,1963.0,1,1,12.0,115841.0,,,1.1001
37232,1998,42.0,1956.0,2,1,12.0,25837.0,1.0,,1.6502
37233,1998,38.0,1960.0,1,1,14.0,37895.0,1.0,1.0,1.1001
37234,1998,45.0,1953.0,2,2,13.0,2411.0,1.0,2.0,0.5501
37235,1998,61.0,1937.0,2,1,12.0,56842.0,1.0,,1.6502
37236,1998,36.0,1962.0,2,1,20.0,,2.0,,1.1001
37237,1998,69.0,1929.0,2,1,4.0,,1.0,,1.1001
37238,1998,67.0,1931.0,2,1,12.0,3100.0,1.0,,1.1001
37239,1998,47.0,1951.0,1,1,14.0,25837.0,1.0,1.0,1.6502
37240,1998,34.0,1964.0,2,1,12.0,25837.0,1.0,2.0,1.1001
37241,1998,46.0,1952.0,1,1,15.0,37895.0,,2.0,0.5501
37242,1998,32.0,1966.0,2,1,13.0,46507.0,,2.0,1.1001
37243,1998,34.0,1964.0,1,1,16.0,31005.0,1.0,,1.1001
37244,1998,28.0,1970.0,1,1,14.0,46507.0,,1.0,1.1001
37245,1998,53.0,1945.0,1,1,16.0,16363.0,,,1.1001
37246,1998,29.0,1969.0,2,1,14.0,37895.0,2.0,1.0,1.1001
37247,1998,21.0,1977.0,2,1,14.0,,1.0,,2.2002
37248,1998,37.0,1961.0,1,1,16.0,115841.0,1.0,2.0,1.1001
37249,1998,47.0,1951.0,1,1,12.0,46507.0,2.0,,1.1001
37250,1998,48.0,1950.0,1,1,10.0,31005.0,1.0,,1.1001
37251,1998,66.0,1932.0,2,1,9.0,,,2.0,1.1001
37252,1998,40.0,1958.0,1,1,14.0,12918.0,2.0,,1.1001
37253,1998,39.0,1959.0,1,1,20.0,115841.0,1.0,,1.1001
37254,1998,45.0,1953.0,1,1,10.0,14641.0,,1.0,0.5501
37255,1998,25.0,1973.0,1,1,16.0,,,1.0,2.2002
37256,1998,45.0,1953.0,2,1,12.0,7751.0,1.0,2.0,1.6502
37257,1998,29.0,1969.0,1,2,12.0,18947.0,,2.0,2.7503
37258,1998,44.0,1954.0,1,1,10.0,14641.0,2.0,,1.1001
37259,1998,40.0,1958.0,2,2,14.0,31005.0,1.0,,0.5501
37260,1998,83.0,1915.0,2,1,15.0,22392.0,1.0,,1.1001
37261,1998,62.0,1936.0,1,1,12.0,46507.0,,2.0,1.6502
37262,1998,57.0,1941.0,1,1,19.0,115841.0,2.0,,1.1001
37263,1998,21.0,1977.0,2,2,12.0,14641.0,1.0,2.0,1.6502
37264,1998,60.0,1938.0,2,3,10.0,,,2.0,1.1001
37265,1998,28.0,1970.0,1,1,16.0,46507.0,1.0,2.0,1.1001
37266,1998,23.0,1975.0,1,1,15.0,22392.0,1.0,,2.7503
37267,1998,53.0,1945.0,2,1,13.0,16363.0,1.0,2.0,0.5501
37268,1998,54.0,1944.0,1,1,8.0,37895.0,1.0,,1.1001
37269,1998,79.0,1919.0,1,1,13.0,16363.0,,2.0,1.1001
37270,1998,28.0,1970.0,2,1,16.0,46507.0,,2.0,1.1001
37271,1998,31.0,1967.0,2,1,19.0,22392.0,1.0,,1.1001
37272,1998,39.0,1959.0,1,1,20.0,115841.0,1.0,2.0,1.1001
37273,1998,37.0,1961.0,2,3,14.0,37895.0,1.0,,1.1001
37274,1998,47.0,1951.0,1,1,14.0,37895.0,1.0,2.0,1.1001
37275,1998,28.0,1970.0,2,1,15.0,14641.0,1.0,,0.5501
37276,1998,22.0,1976.0,1,1,15.0,6201.0,1.0,,2.7503
37277,1998,27.0,1971.0,2,2,12.0,7751.0,1.0,1.0,0.5501
37278,1998,38.0,1960.0,2,1,16.0,14641.0,,2.0,0.5501
37279,1998,74.0,1924.0,1,1,16.0,14641.0,2.0,,0.5501
37280,1998,65.0,1933.0,1,1,12.0,7751.0,,2.0,1.1001
37281,1998,53.0,1945.0,2,1,12.0,,,2.0,0.5501
37282,1998,41.0,1957.0,1,1,16.0,46507.0,2.0,,1.1001
37283,1998,67.0,1931.0,1,1,15.0,6201.0,1.0,1.0,1.1001
37284,1998,67.0,1931.0,2,1,17.0,,,1.0,1.1001
37285,1998,25.0,1973.0,2,1,13.0,37895.0,1.0,,1.1001
37286,1998,23.0,1975.0,2,1,17.0,22392.0,1.0,2.0,1.1001
37287,1998,34.0,1964.0,2,1,12.0,56842.0,,2.0,1.1001
37288,1998,64.0,1934.0,1,1,12.0,37895.0,,2.0,1.6502
37289,1998,35.0,1963.0,1,2,17.0,,1.0,,1.1001
37290,1998,51.0,1947.0,1,1,16.0,115841.0,,2.0,1.6502
37291,1998,83.0,1915.0,1,1,8.0,7751.0,1.0,2.0,0.5501
37292,1998,20.0,1978.0,1,1,12.0,6201.0,1.0,,0.5501
37293,1998,37.0,1961.0,1,2,12.0,12918.0,1.0,2.0,1.1001
37294,1998,41.0,1957.0,2,1,12.0,11196.0,,2.0,1.1001
37295,1998,26.0,1972.0,2,1,16.0,,1.0,,1.6502
37296,1998,67.0,1931.0,2,1,12.0,37895.0,2.0,1.0,2.2002
37297,1998,35.0,1963.0,2,2,13.0,46507.0,,1.0,1.1001
37298,1998,40.0,1958.0,2,1,12.0,22392.0,1.0,,1.1001
37299,1998,35.0,1963.0,1,3,20.0,11196.0,,2.0,0.5501
37300,1998,26.0,1972.0,1,1,15.0,7751.0,,2.0,1.6502
37301,1998,33.0,1965.0,1,1,14.0,7751.0,,2.0,1.1001
37302,1998,86.0,1912.0,1,1,,345.0,,1.0,0.5501
37303,1998,77.0,1921.0,2,1,12.0,5167.0,1.0,,0.5501
37304,1998,42.0,1956.0,1,1,17.0,9473.0,1.0,,1.1001
37305,1998,72.0,1926.0,2,1,12.0,12918.0,,2.0,1.1001
37306,1998,39.0,1959.0,1,1,12.0,115841.0,2.0,2.0,1.1001
37307,1998,70.0,1928.0,1,1,3.0,7751.0,1.0,2.0,1.1001
37308,1998,30.0,1968.0,2,2,14.0,16363.0,1.0,,1.1001
37309,1998,67.0,1931.0,2,1,12.0,9473.0,,,0.5501
37310,1998,35.0,1963.0,2,3,12.0,18947.0,1.0,,1.6502
37311,1998,51.0,1947.0,1,1,12.0,31005.0,,1.0,1.1001
37312,1998,72.0,1926.0,2,1,12.0,,1.0,,1.1001
37313,1998,63.0,1935.0,2,2,12.0,,1.0,1.0,0.5501
37314,1998,54.0,1944.0,2,1,14.0,46507.0,1.0,,1.1001
37315,1998,58.0,1940.0,2,2,8.0,2411.0,1.0,1.0,0.5501
37316,1998,51.0,1947.0,2,1,12.0,31005.0,1.0,,1.1001
37317,1998,60.0,1938.0,1,1,17.0,68900.0,2.0,,1.1001
37318,1998,46.0,1952.0,1,1,16.0,18947.0,1.0,1.0,0.5501
37319,1998,34.0,1964.0,2,1,13.0,56842.0,,2.0,1.1001
37320,1998,52.0,1946.0,1,2,11.0,9473.0,1.0,,1.1001
37321,1998,52.0,1946.0,1,1,12.0,18947.0,,,1.1001
37322,1998,45.0,1953.0,1,1,12.0,,,2.0,1.1001
37323,1998,19.0,1979.0,1,1,13.0,31005.0,,1.0,1.1001
37324,1998,18.0,1980.0,2,1,11.0,46507.0,1.0,,2.2002
37325,1998,39.0,1959.0,1,1,11.0,,1.0,,0.5501
37326,1998,44.0,1954.0,2,1,13.0,56842.0,1.0,,1.6502
37327,1998,44.0,1954.0,2,1,12.0,68900.0,,2.0,1.1001
37328,1998,32.0,1966.0,2,1,13.0,37895.0,,2.0,1.1001
37329,1998,62.0,1936.0,2,1,10.0,12918.0,2.0,2.0,1.1001
37330,1998,56.0,1942.0,2,1,12.0,22392.0,2.0,,1.6502
37331,1998,36.0,1962.0,1,1,11.0,3100.0,1.0,1.0,0.5501
37332,1998,18.0,1980.0,1,1,11.0,31005.0,2.0,1.0,1.6502
37333,1998,51.0,1947.0,2,1,12.0,37895.0,1.0,,1.1001
37334,1998,21.0,1977.0,1,1,11.0,18947.0,1.0,,1.6502
37335,1998,78.0,1920.0,2,1,15.0,,,2.0,1.1001
37336,1998,61.0,1937.0,2,1,12.0,,1.0,2.0,1.1001
37337,1998,68.0,1930.0,2,1,8.0,,,2.0,1.1001
37338,1998,49.0,1949.0,1,1,16.0,115841.0,1.0,1.0,1.1001
37339,1998,21.0,1977.0,1,1,12.0,2411.0,1.0,2.0,1.1001
37340,1998,50.0,1948.0,1,1,18.0,68900.0,1.0,,1.1001
37341,1998,26.0,1972.0,2,2,16.0,31005.0,1.0,,1.1001
37342,1998,48.0,1950.0,1,1,15.0,25837.0,1.0,,3.3003
37343,1998,47.0,1951.0,2,1,16.0,31005.0,1.0,2.0,1.1001
37344,1998,19.0,1979.0,2,3,12.0,11196.0,,2.0,1.6502
37345,1998,40.0,1958.0,2,1,12.0,22392.0,1.0,,1.1001
37346,1998,25.0,1973.0,2,1,12.0,31005.0,1.0,2.0,2.2002
37347,1998,27.0,1971.0,2,1,15.0,12918.0,1.0,2.0,1.1001
37348,1998,28.0,1970.0,2,1,14.0,31005.0,,1.0,1.1001
37349,1998,68.0,1930.0,2,1,7.0,9473.0,1.0,2.0,1.6502
37350,1998,22.0,1976.0,1,2,15.0,14641.0,1.0,,1.1001
37351,1998,26.0,1972.0,1,1,12.0,31005.0,,2.0,1.1001
37352,1998,44.0,1954.0,2,2,12.0,,1.0,2.0,1.6502
37353,1998,35.0,1963.0,1,1,14.0,5167.0,2.0,2.0,0.5501
37354,1998,42.0,1956.0,1,1,14.0,68900.0,,1.0,1.1001
37355,1998,72.0,1926.0,2,1,16.0,68900.0,,,1.1001
37356,1998,23.0,1975.0,2,2,16.0,56842.0,1.0,,1.6502
37357,1998,43.0,1955.0,1,1,20.0,68900.0,1.0,2.0,1.1001
37358,1998,40.0,1958.0,2,1,16.0,,1.0,,1.1001
37359,1998,64.0,1934.0,2,1,14.0,56842.0,1.0,2.0,1.1001
37360,1998,34.0,1964.0,1,1,14.0,25837.0,1.0,,1.1001
37361,1998,22.0,1976.0,1,3,15.0,68900.0,1.0,1.0,2.2002
37362,1998,70.0,1928.0,1,1,3.0,3789.0,,2.0,0.5501
37363,1998,53.0,1945.0,2,1,16.0,37895.0,1.0,2.0,1.6502
37364,1998,67.0,1931.0,2,1,4.0,6201.0,1.0,,0.5501
37365,1998,72.0,1926.0,2,1,12.0,12918.0,,2.0,1.1001
37366,1998,26.0,1972.0,1,2,12.0,11196.0,1.0,2.0,1.1001
37367,1998,70.0,1928.0,2,1,10.0,,2.0,2.0,1.1001
37368,1998,36.0,1962.0,1,1,16.0,37895.0,1.0,,1.6502
37369,1998,21.0,1977.0,1,1,12.0,68900.0,,2.0,1.6502
37370,1998,40.0,1958.0,2,1,12.0,115841.0,,2.0,1.6502
37371,1998,34.0,1964.0,1,1,16.0,37895.0,1.0,,1.1001
37372,1998,69.0,1929.0,1,1,12.0,46507.0,,2.0,1.1001
37373,1998,46.0,1952.0,1,3,16.0,56842.0,1.0,2.0,1.6502
37374,1998,52.0,1946.0,2,1,10.0,22392.0,1.0,,1.1001
37375,1998,49.0,1949.0,2,1,16.0,46507.0,,2.0,1.1001
37376,1998,38.0,1960.0,1,1,12.0,22392.0,,2.0,0.5501
37377,1998,29.0,1969.0,1,1,12.0,31005.0,1.0,,1.1001
37378,1998,28.0,1970.0,2,1,16.0,22392.0,,1.0,1.1001
37379,1998,71.0,1927.0,1,1,12.0,14641.0,,2.0,1.6502
37380,1998,62.0,1936.0,1,1,12.0,37895.0,2.0,2.0,1.1001
37381,1998,40.0,1958.0,2,1,14.0,37895.0,2.0,2.0,1.1001
37382,1998,40.0,1958.0,1,1,16.0,46507.0,1.0,2.0,0.5501
37383,1998,48.0,1950.0,2,2,20.0,68900.0,,2.0,1.6502
37384,1998,33.0,1965.0,1,1,14.0,37895.0,,1.0,0.5501
37385,1998,29.0,1969.0,2,1,14.0,25837.0,,1.0,0.5501
37386,1998,28.0,1970.0,1,1,12.0,11196.0,2.0,,0.5501
37387,1998,63.0,1935.0,2,1,16.0,68900.0,1.0,,1.1001
37388,1998,28.0,1970.0,2,1,11.0,11196.0,,1.0,1.1001
37389,1998,35.0,1963.0,1,1,12.0,115841.0,,,1.1001
37390,1998,73.0,1925.0,1,1,7.0,3789.0,,,0.5501
37391,1998,49.0,1949.0,1,1,12.0,46507.0,,2.0,1.1001
37392,1998,55.0,1943.0,2,2,14.0,56842.0,1.0,,1.6502
37393,1998,72.0,1926.0,2,1,5.0,1378.0,1.0,,0.5501
37394,1998,73.0,1925.0,1,2,12.0,,,2.0,1.1001
37395,1998,70.0,1928.0,1,1,6.0,9473.0,1.0,2.0,1.1001
37396,1998,26.0,1972.0,2,2,13.0,25837.0,,2.0,1.1001
37397,1998,26.0,1972.0,1,2,14.0,6201.0,1.0,,0.5501
37398,1998,51.0,1947.0,2,1,16.0,56842.0,1.0,,1.1001
37399,1998,35.0,1963.0,2,2,15.0,37895.0,1.0,2.0,1.1001
37400,1998,52.0,1946.0,2,1,12.0,46507.0,1.0,,1.1001
37401,1998,42.0,1956.0,2,2,13.0,,2.0,2.0,1.1001
37402,1998,37.0,1961.0,2,1,12.0,115841.0,1.0,,1.6502
37403,1998,25.0,1973.0,2,3,17.0,22392.0,1.0,2.0,1.1001
37404,1998,67.0,1931.0,2,1,13.0,68900.0,,2.0,1.1001
37405,1998,29.0,1969.0,1,1,16.0,115841.0,1.0,1.0,1.6502
37406,1998,45.0,1953.0,2,1,13.0,7751.0,1.0,1.0,0.5501
37407,1998,51.0,1947.0,2,1,14.0,46507.0,1.0,,1.6502
37408,1998,58.0,1940.0,1,1,18.0,22392.0,1.0,1.0,0.5501
37409,1998,28.0,1970.0,2,1,15.0,18947.0,1.0,,1.1001
37410,1998,51.0,1947.0,1,1,14.0,46507.0,1.0,1.0,1.1001
37411,1998,28.0,1970.0,2,2,14.0,31005.0,,1.0,1.1001
37412,1998,50.0,1948.0,1,1,16.0,,1.0,1.0,1.6502
37413,1998,32.0,1966.0,2,1,14.0,18947.0,2.0,,3.8504
37414,1998,42.0,1956.0,2,1,14.0,22392.0,,2.0,1.1001
37415,1998,89.0,1909.0,2,1,12.0,,1.0,2.0,0.5501
37416,1998,58.0,1940.0,2,2,13.0,9473.0,,2.0,1.1001
37417,1998,32.0,1966.0,1,2,12.0,16363.0,2.0,1.0,1.1001
37418,1998,47.0,1951.0,1,1,14.0,56842.0,,2.0,1.1001
37419,1998,32.0,1966.0,2,1,14.0,18947.0,2.0,,3.8504
37420,1998,28.0,1970.0,2,1,13.0,14641.0,,1.0,0.5501
37421,1998,48.0,1950.0,1,1,10.0,31005.0,1.0,,1.1001
37422,1998,43.0,1955.0,1,1,16.0,,2.0,,1.6502
37423,1998,39.0,1959.0,1,1,10.0,14641.0,1.0,,1.1001
37424,1998,55.0,1943.0,1,1,17.0,31005.0,2.0,,0.5501
37425,1998,57.0,1941.0,1,3,16.0,25837.0,1.0,,0.5501
37426,1998,33.0,1965.0,1,2,12.0,31005.0,,2.0,1.1001
37427,1998,23.0,1975.0,2,1,16.0,56842.0,1.0,,1.6502
37428,1998,34.0,1964.0,2,1,16.0,22392.0,1.0,,1.1001
37429,1998,76.0,1922.0,1,1,8.0,11196.0,2.0,2.0,1.1001
37430,1998,29.0,1969.0,1,1,13.0,68900.0,,2.0,1.6502
37431,1998,40.0,1958.0,2,1,13.0,31005.0,1.0,2.0,1.1001
37432,1998,46.0,1952.0,2,1,12.0,31005.0,,2.0,1.1001
37433,1998,38.0,1960.0,1,2,14.0,31005.0,1.0,,1.1001
37434,1998,35.0,1963.0,1,1,11.0,12918.0,1.0,1.0,0.5501
37435,1998,34.0,1964.0,1,1,16.0,56842.0,1.0,2.0,1.1001
37436,1998,40.0,1958.0,2,1,12.0,115841.0,,2.0,1.1001
37437,1998,61.0,1937.0,1,1,12.0,68900.0,,2.0,1.6502
37438,1998,19.0,1979.0,2,1,12.0,46507.0,1.0,2.0,1.6502
37439,1998,41.0,1957.0,2,1,14.0,25837.0,,2.0,1.6502
37440,1998,50.0,1948.0,2,3,16.0,46507.0,1.0,,1.6502
37441,1998,21.0,1977.0,1,3,13.0,37895.0,2.0,,2.2002
37442,1998,43.0,1955.0,1,1,12.0,68900.0,1.0,2.0,1.1001
37443,1998,43.0,1955.0,2,3,12.0,31005.0,1.0,2.0,1.1001
37444,1998,35.0,1963.0,2,2,16.0,18947.0,1.0,,1.1001
37445,1998,31.0,1967.0,2,3,12.0,,1.0,,1.1001
37446,1998,47.0,1951.0,1,1,12.0,,2.0,1.0,1.1001
37447,1998,26.0,1972.0,1,1,16.0,22392.0,1.0,2.0,0.5501
37448,1998,45.0,1953.0,1,1,12.0,31005.0,,1.0,1.1001
37449,1998,37.0,1961.0,2,1,14.0,46507.0,1.0,2.0,1.1001
37450,1998,31.0,1967.0,2,1,12.0,46507.0,1.0,,1.1001
37451,1998,51.0,1947.0,2,2,14.0,5167.0,1.0,2.0,0.5501
37452,1998,33.0,1965.0,1,1,13.0,22392.0,1.0,,1.1001
37453,1998,60.0,1938.0,2,1,16.0,56842.0,1.0,1.0,1.1001
37454,1998,86.0,1912.0,1,1,,345.0,,1.0,0.5501
37455,1998,46.0,1952.0,1,1,10.0,,1.0,,1.6502
37456,1998,72.0,1926.0,2,2,11.0,345.0,,2.0,0.5501
37457,1998,49.0,1949.0,2,2,15.0,4478.0,1.0,,1.1001
37458,1998,31.0,1967.0,2,1,16.0,56842.0,1.0,,1.1001
37459,1998,40.0,1958.0,1,1,13.0,115841.0,2.0,2.0,1.1001
37460,1998,36.0,1962.0,2,1,14.0,46507.0,1.0,2.0,1.1001
37461,1998,89.0,1909.0,2,1,9.0,14641.0,1.0,,0.5501
37462,1998,67.0,1931.0,1,1,10.0,,,2.0,1.1001
37463,1998,41.0,1957.0,1,1,12.0,22392.0,2.0,,1.6502
37464,1998,28.0,1970.0,2,2,12.0,14641.0,2.0,2.0,1.1001
37465,1998,51.0,1947.0,1,1,14.0,,1.0,1.0,1.1001
37466,1998,54.0,1944.0,2,2,16.0,68900.0,1.0,2.0,1.1001
37467,1998,32.0,1966.0,1,1,14.0,18947.0,,1.0,1.1001
37468,1998,30.0,1968.0,2,2,8.0,3789.0,1.0,,0.5501
37469,1998,64.0,1934.0,1,1,12.0,37895.0,,2.0,1.6502
37470,1998,19.0,1979.0,2,3,12.0,11196.0,,2.0,1.6502
37471,1998,61.0,1937.0,1,1,12.0,25837.0,,2.0,1.1001
37472,1998,21.0,1977.0,2,1,12.0,16363.0,1.0,2.0,1.1001
37473,1998,35.0,1963.0,2,2,12.0,46507.0,1.0,2.0,1.1001
37474,1998,43.0,1955.0,1,1,12.0,31005.0,,2.0,0.5501
37475,1998,20.0,1978.0,2,1,10.0,,,1.0,1.6502
37476,1998,54.0,1944.0,1,1,9.0,25837.0,1.0,,1.1001
37477,1998,33.0,1965.0,1,3,15.0,14641.0,1.0,,2.2002
37478,1998,46.0,1952.0,2,1,16.0,115841.0,1.0,1.0,1.1001
37479,1998,52.0,1946.0,1,1,12.0,46507.0,,2.0,1.1001
37480,1998,82.0,,2,1,9.0,6201.0,,2.0,0.5501
37481,1998,79.0,1919.0,2,1,12.0,12918.0,,2.0,1.1001
37482,1998,29.0,1969.0,1,1,14.0,11196.0,1.0,,0.5501
37483,1998,72.0,1926.0,2,1,19.0,56842.0,1.0,,1.1001
37484,1998,39.0,1959.0,1,1,14.0,31005.0,1.0,,1.1001
37485,1998,49.0,1949.0,2,1,18.0,37895.0,,2.0,0.5501
37486,1998,32.0,1966.0,2,1,13.0,18947.0,,2.0,1.1001
37487,1998,32.0,1966.0,1,1,12.0,31005.0,1.0,,1.1001
37488,1998,42.0,1956.0,1,1,14.0,115841.0,,2.0,1.1001
37489,1998,33.0,1965.0,1,3,15.0,14641.0,1.0,,2.2002
37490,1998,39.0,1959.0,1,1,20.0,37895.0,1.0,,0.5501
37491,1998,33.0,1965.0,2,1,9.0,4478.0,,2.0,1.6502
37492,1998,22.0,1976.0,1,1,14.0,14641.0,1.0,,1.1001
